   0.206942421150284   0.358157348667201
   0.400266615189486   0.543467279418011
   0.410206632404783   0.142789038419303
   0.955404692988443   0.180942133518563
   0.868269576604111   0.384366502854789
   0.758755408523476   0.411229561589584
   0.328306793795026   0.495244977052844
   0.931726757987456   0.347062423666924
   0.912523049328323   0.310328478074251
   0.876563261979831   0.486468962919334
   0.706712763368611   0.217479207981924
   0.858030616150135   0.197526059640180
   0.895576385474167   0.345031989437765
