-5.662497	-37.798849
-5.018579	-37.084357
-6.459966	-37.093687
-6.381054	-35.13011
-5.640874	-35.422737
-5.532927	-35.813048
-5.18376	-37.347768
-5.781455	-35.198653
-5.911555	-35.271323
-5.274693	-35.382523
-6.223913	-36.020228
-6.31149	-35.478515
-5.785072	-35.328687

